batchNum,prdLvlNumber,prdPdhName,prdPddCode,dateCreated,downloadDate1,downloadDate2,errorCode,nombreArchivo,fechaStage,fechaPermanente,fechaBackup
241,JHCAMISV23-009 ,COLOR                         ,AZUL  ,20220808,,,,,,,2022-08-08 22:21:33.0
241,JHCAMISV23-009 ,COLOR                         ,AZUL  ,20220808,,,,,,,2022-08-08 22:21:33.0
241,JHCAMISV23-009 ,COLOR                         ,AZUL  ,20220808,,,,,,,2022-08-08 22:21:33.0
241,JHCAMISV23-009 ,COLOR                         ,AZUL  ,20220808,,,,,,,2022-08-08 22:21:33.0
241,JHCAMISV23-009 ,COLOR                         ,AZUL  ,20220808,,,,,,,2022-08-08 22:21:33.0
241,JHCAMISV23-009 ,COLOR                         ,AZUL  ,20220808,,,,,,,2022-08-08 22:21:33.0
