batchNum,prdLvlNumber,prdPdhName,prdPddCode,dateCreated,downloadDate1,downloadDate2,errorCode,nombreArchivo,fechaStage,fechaPermanente,fechaBackup
240,JHCAMISV23-009 ,COLOR                         ,AZUL  ,20220808,,,,,,,2022-08-08 22:16:35.0
240,JHCAMISV23-009 ,COLOR                         ,AZUL  ,20220808,,,,,,,2022-08-08 22:16:35.0
240,JHCAMISV23-009 ,COLOR                         ,AZUL  ,20220808,,,,,,,2022-08-08 22:16:35.0
240,JHCAMISV23-009 ,COLOR                         ,AZUL  ,20220808,,,,,,,2022-08-08 22:16:35.0
240,JHCAMISV23-009 ,COLOR                         ,AZUL  ,20220808,,,,,,,2022-08-08 22:16:35.0
240,JHCAMISV23-009 ,COLOR                         ,AZUL  ,20220808,,,,,,,2022-08-08 22:16:35.0
