batchNum,prdLvlNumber,prdPdhName,prdPddCode,dateCreated,downloadDate1,downloadDate2,errorCode,nombreArchivo,fechaStage,fechaPermanente,fechaBackup
242,JHCAMISV23-009 ,COLOR                         ,AZUL  ,20220808,,,,,,,2022-08-08 22:28:31.0
242,JHCAMISV23-009 ,COLOR                         ,AZUL  ,20220808,,,,,,,2022-08-08 22:28:31.0
242,JHCAMISV23-009 ,COLOR                         ,AZUL  ,20220808,,,,,,,2022-08-08 22:28:31.0
242,JHCAMISV23-009 ,COLOR                         ,AZUL  ,20220808,,,,,,,2022-08-08 22:28:31.0
242,JHCAMISV23-009 ,COLOR                         ,AZUL  ,20220808,,,,,,,2022-08-08 22:28:31.0
242,JHCAMISV23-009 ,COLOR                         ,AZUL  ,20220808,,,,,,,2022-08-08 22:28:31.0
